content,score,Label
Trimakasih sangat membantu saya untuk berbisnis olshop dan sangat mudah digunakan 👍,5,Positif
Memberikan kemudahan bagi masyarakat,5,Positif
"Aplikasi yg sangat memudahkan kita, terutama online shop... Trimksh pos indonesia tetap jaya",5,Positif
Saya sangat terbantu dengan aplikasi inovasi pos Indonesia ini,5,Positif
Kenapa saya ga Bisa masuk ya,1,Negatif
Mantulll..membantu sekali..😍😍😍😍,5,Positif
"Alhamdulillah aplikasinya sangat membantu pebisnis online untuk memudahkan transaksi COD, mantul gan 👍🏻👍🏻",5,Positif
Sangat membantu,5,Positif
Mantap. Sangat membantu,5,Positif
bagus banget aplikasinya...mempermudah tracking barang...makasih pos....makijn rajin deh kirim ke pos...orang indonesia cinta produk indonesia dong....,5,Positif
Terimakasih sudah memudahkan dalam pengiriman barang,5,Positif
"Aplikasi simpel komunikatif memudahkan seller, trimakasih Pos Indonesia",5,Positif
Blm tau,5,Positif
Aplikasinya mudah bgt... Ga ribet...,5,Positif
Suatu kemajuan untuk perusahaan kurir pertama di Indonesia,5,Positif
Saya suka Pos karena tarifnya murah,5,Positif
Kirim paket jadi gampang sekarang,5,Positif
Q kasih bintang 1 ya dikarenakan setiap mau instal slalu eror. Tlong dong di perbaiki aplikasinya jngan kyak gini. Ktnya mempermudah COD tpi mna buktinya. Aplikasinya slalu eror. Mana saya rugi. Uang 10 ribu sudah saya teror ke pos tpi aplikasinya eror2en 😤😤,1,Negatif
Makin sulit aja nih q posin,2,Negatif
Gk efektif gk bisa diupdate,1,Negatif
Sangat membantu,4,Positif
"Disuruh update, tapi tidak ada update",1,Negatif
Aplikasi nya baru saya update. Tapi belum tahu ya nanti gimana aplikasinya.. Salut deh buat yg bikin ni aplikasi. Pos semakin di hati,5,Positif
"Masih mending aplikasi yang lama. Udah gitu kenapa ya uangnya ada saja yang gak masuk ke pgm. Itu apa uangnya dipake sm kurir dulu gitu,kok gak masuk2. Kalo gitu sama aja rugi donk,tolong diperbaiki pelayanannya. Padahal BUMN tapi pelayanannya beda jauh dengan ekpedisi swasta",1,Negatif
"Sebenarnya sangat membantu, aplikasi jg mudah digunakan tp sayang utk cod ke beberapa kota/kab uang tidak langsung di setor ke rekening penjual. APLIKASI BISA DI UPDATE TP MENTAL MANUSIA TIDAK BISA.",3,Netral
"Membantu banget, mantap lahhh mantapp",5,Positif
Bagus,5,Positif
Aplikasi busuk,1,Negatif
Bagus,5,Positif
Tolong untuk pos..klau customer cod sudah pada bayar tagihan. Uang segera di setorkn ke penjual..jgn nunggu next hari..seminggu..sebulan😭..uang kami sebagai penjual juga buat modal muter....trus 1 lagi..tolong pos buat fitur bagi customer yang melakukan cancel..harusny.. ongkir cod bukn penjual yg tnggung..tpi pihak pos yg harus tanggung ongkir..kyk COD JNT..jika cncel..maka penjual tidak di kenakan Sanski biaya ongkir,1,Negatif
Oke,5,Positif
Ok,5,Positif
Susah banget mau masukan alqmat sj.,2,Negatif
Lebih enak yg dulu,1,Negatif
"Status order nya kenapa msih di drop point pengirim, trs tau2 barang di return, pdhal di tracking brang gak di antar. Di complain gini, palingan juga gak di baca. Jaman skrg nunggu viral dulu baru di ladenin",1,Negatif
Aplikasi mantapp tiada lawan,5,Positif
Pngiriman cepat cuma kadang barang dh sampk di lacak paket blm sampek trnfer uang cod juga cepat,2,Negatif
Bagus,5,Positif
Lumayan lahh,4,Positif
👍 lebih murah dan cepat,5,Positif
"Aplikasi yg lama lebih mudah di gunakan.. Untuk lacak kiriman masih nulis no barcode, kalau yg kemarin tinggal klik lacak kiriman sudah terlihat barang sudah sampai apa belum..",3,Netral
Apa hanya saya yang kesulitan masuk ? Disini saya coba update tidak bisa...mohon perbaikannya.. terimakasih,2,Negatif
"Tolong aplikasi diperbaiki, apabila masih banyak bug dan eror mohon jangan merilis layanan dari aplikaso tersebut. Bukanya membantu malah justru membuat banyak masalah karena banyak bug dan erornya.",1,Negatif
"Aplikasi susah sekali digunakan, mau daftar aja kode otorisasi tidak pernah muncul",1,Negatif
"Sekelaa BUMN, aplikasi suka error, minta kode verifikasi aja macet2, apalagi generate password, masalah gini aja 2 hari gak kelar, tolong diperbaiki, source manajemen aplikasinya",1,Negatif
Bagus sangat membantu sekali...,5,Positif
Semoga ga error lagi... Harus pake wifi nih ternyata apk nya.. hhmmm,3,Netral
"Mohon untuk barang yg sudah sampai, segera setorkan uangnya. Estumasi 2 hr ternyata 10 hr baru nyampai",1,Negatif
Ok,5,Positif
Lupa user id ada solusi ngk kak...,3,Netral
"Semenjak update jadi makin kacau, qob gak bisa di pakai, gak bisa masukin alamat pengirim, tolong dong perbaiki kk",1,Negatif
"Alhamdulillah sudah bagus, bagi yang mengeluhkan tentang nama kota yg gak muncul saat cek tarif, coba masukin nama kabupaten di kolom pencariannya Oya min, saran aja agar menambahkan opsi ""hapus"" untuk orderan yg batal, trims",5,Positif
"Tolong buat yg berwenang di kantor pos, bilang sama kurirnya JANGAN MAKANIN UANG COD PARA PENJUAL ONLINE.. Saya punya bukti barang uda sampai ke penerima status masih blm sampai.!??uang blm di setorkan..saya ada 10 resi yg uang COD nya blm di setorkan tp barang uda sampai ke pembeli, saya konfirmasi ke pembeli, saya telusuri ke kantor pos..saya berjuang nafkahin keluarga di masa sulit sperti ini..modal pas pasan..malah di makan sm kurir dan petugas pos yg ga bertanggung jawab..",1,Negatif
"Saya order tapi GK di ambil2 ,sy wa pihak qpos GK ada jawaban",1,Negatif
Aplikasi ini sangat membantu kami selaku pebisol yg menerima orderan dan ingin melakukan cod. Maju terus pos indonesia,5,Positif
"Min ,Tolong hubungkan akun giro saya min untuk COD hari ini. Kenapa error gini min",3,Netral
"Keren, semakin inovatif mempermudah pelanggan untuk transaksi pengiriman paket. 👍",5,Positif
"Tolong dong kantor pos, slaku expedisi tertua d ina, perbaiki layanan aplikasinya. Qposin kn berbasis onlen, harusnya mempermudah. Dn pembaruan aplikasi hrusnya lbh enak dipake. Ni malah eror dmana2, makin g asik.",1,Negatif
"Di update malah gak bisa cek history , duit negara dihabiskan buat bayar developer goblog.",1,Negatif
"Eh tolol kalian itu BUMN goblok pisan, gue pakai yang lain jarang kendala JNE tiki JT kenapa kalian malas hah paket lah suruh ambil konsumen, kalian itu kurir antar ke tujuan bukan konsumen ngambil sendiri, cari kurrir yang rajin dan tahu alamat ini konsumen ambil sendiri... Bisnis kagak jalan pakai pos lebih baik kalian tinggalin ini pos, percuma bisa COD KALAU ADA AJA BARANG YANG DI RETUR KARENA KELAMAAN, BEGOK",1,Negatif
"Tolong dong ""lacak kiriman"" diaktifkan lagi seperti app yg kemarin, itu sangat membantu sekali",3,Netral
"Masih bagusan yg versi sebelumnya, bisa lacak kiriman langsung di histori kiriman nya",1,Negatif
"Bagus yg dulu lengkap dan mudah digunakan, setelah upgrade versi terbaru 12/9/2020 malah banyak yg eror menu nya dan ngga lengkap, aaduuuhh...",1,Negatif
"Aplikasi ne masih mending yang lama, dan kenapa POS kalo di cek resi sering gak bisa",1,Negatif
"Aplikasi tercacat yg pernah saya download. Mau buat QOB selalu gagal, CS di kantor Pos pun tidak bsa menyelesaikan masalah. Jawabannya hanya menyuruh coba, coba dan coba lagi sampai bisa. Laporan aplikasi selalu ""syncronized failed"". PAYAH!!! 👎👎👎👎👎👎👎👎",1,Negatif
Terlalu banyak bug. Ayola bayar programer yang bagus,1,Negatif
"Aplikasi tolol bikin rugi aja cok ! Gara gara pengiriman lemot 2 minggu, pembeli saya menolak paketannya alhasil rugi biasa ongkir kesana karena kelamaan mengirim. Goblok",1,Negatif
Lebih mudah model sblmnya...masak ini di upgred malah gak bisa cek tarif,1,Negatif
sangat membantu penjual online yang sibuk dengan pekerjaan,5,Positif
"Maaf, ku kash bintang 1. Dana qob ku sdh 5 bulan ndak cair 2jt. Sdh ku ajukan klaim tp tk kunjung cair2, pdhal brng sdh d trima penerima paket. Tp uang tak kunjung di cairkan. Buat kalean smw jgn pernah pake layanan COD POS krna aplikasinya blm layak pakai. Jgn smpe kalean mnyesal kyk sy.",1,Negatif
Suka eror bikin kesel aja,3,Netral
Tampilan nya lebih 'fresh' dan lebih ringan.. Sangat suka.. 👍👍,5,Positif
"alhmdllah slama pakai jasa pos aman2 saja,",5,Positif
Semoga bisa berkembang dgn kemajuan teknologi,5,Positif
di upgrade malah ribet.gk bisa input data. Keterangan tarif tidak di temukan,1,Negatif
"Awal install ada beberapa menu yang tidak bisa di pake.. setelah aku close aplikasinya terus buka lagi.. semua sudah normal, daftar kota juga sudah lengkap. Lanjutkan 👍",5,Positif
Gmana ini habis update aplikasi gk bisa cek resi,2,Negatif
Aplikasi nya belom berjalan dg baik..banyak menu eror.ada kota yg belom dimasukkan. Masih belom sukse...rekan2 jgn di downlod dulu,1,Negatif
masih bagus aplikasi kemaren yg belum di upgrade. masa untuk cek ongkir di beberapa kota ga muncul.. contoh di malang ga muncul... biasanya di tulis kecamatannya aja udh muncul tolong diperbaiki sistemnya parah pol,1,Negatif
"Ada apa ini kok rame-rame beri nilai B1, saya ikutan ahh..",1,Negatif
Sip lanjutkang,5,Positif
Mantapppppp.....maju terussss pt posss,5,Positif
Tolong donk.. CS cabang tegal dikasih yg ramah.. jutek banget nglayani nasabah.. tidak memberi penjelasan dengan baik.. mana aplikasi nya error.. ga bisa di-sinkron-kan sama rekening giro lagi.. mau COD jadi susah.. Tolonglah.. katanya BUMN berakhlak lho..,1,Negatif
Aplikasi bagus buat kirim barang. Harga lebih murah kerena milik PT pos Indonesia.,5,Positif
"Apaan Ini Sudah Daftar Nomer telepon masih aja Kode OTP nya gak bisa keluar , sudah di ulang berkali² tetap gabisa",2,Negatif
"Nice Apk, semoga sukses",5,Positif
"Mantap ,, smpai sini masih setia pada pos ,, saran saja tolong kurir yg gak siap kerja di ganti saja ,, jangan langsung di tolak paket saya ,, di hub dulu pihak CSTMR nya, seringnya paket gagal itu karna miskomunikasi saja ,, jangan buru2 lah .. santai😊😊",3,Netral
"Aduuuh parah bgt sih ini, masa dari hari sabtu sampe selasa ngirim barang dari Malang ke gresik blm sampe2, dan dari kmrn gaada update sama sekali.. Reseller nungguin barang karna udh pesenan orang, eh malah ga dateng².. Jadi gaenak",1,Negatif
"Tolong di perbaiki .. pengiriman nya lama .. barang dah sampai ke pembeli .. uangnya masuk ke reg giro juga lama ,😥😥😥😥",1,Negatif
Erorrrrr trs....gunanya ada aplikasi ini buat apa coba,1,Negatif
Halo kk sya mau nanya nih punya sya ko aplikasi nya ga ada sistem cod nya ya ka mohon maaf sebelum nya semoga cpt di urus ka🙏,3,Netral
"Mending jual ajja ke bangsa Aseng kantor pos , , , kaya gini ajj kagak becus !!! 😂😂😂 Udh zaman tai kotok dilebuan smpe skarng masih jelek pelayanan nya , , , ,",1,Negatif
Lupa pin nya.... Gimana caranya,3,Netral
Lanjut terus pos ind...semoga berjaya melayani negeri,5,Positif
Oke,5,Positif
"Bagaimana cara masuk kembali kalau lupa pin nya, kok caranya ruwet banget",1,Negatif
"Aplikasi ruwet ruuwet ruuuuwet, pos pusat kabupaten di tanya respon lambuuuuaaaat😡😤",1,Negatif
Gajelas ah... Kesel bgt ㅠㅠ,1,Negatif
Aplikasi yg sangat membantu,5,Positif
Ayo PT POS Harus bisa bersaing menjadi lebih baik,5,Positif
Sukses selalu,5,Positif
Qposin aja ya...,5,Positif
Mantaaaaap,5,Positif
Semoga kedepannya bisa ditingkatkan lagi,5,Positif
Ingin paket barang/ dokumen cepat sampai tinggal qposin ajj👍,5,Positif
Aplikasi ini sangat membantu sekali untuk pengiriman barang,5,Positif
Aplikasi lumayan bagus semoga kedepannya bisa ditingkatkan lagi,5,Positif
Mantap,5,Positif
"Ini gmn yaa,,barang udah nyampek tp kok saldo q blm nambah,ap kurirnya blm setor/gmn???",1,Negatif
Mantep,5,Positif
Aplikasi gila.... gx ngerti maksudnya apa...,1,Negatif
"Network eror trus, jadi paket terkendala nggk dikirim, padahal saya bergantung sama pos untuk kirim* barang, tolong ditingkatkan lagi untuk login,",1,Negatif
Sangat membantu,4,Positif
"Network eror teroooossss ... Pdahal wifi jooossss itulah knp pos kalah saing sm ekpedisi laen. Apa2 serba lemot,pengiriman lemot tgl merah g ada pengiriman. Tdk mementingkan kepuasan pelanggan",1,Negatif
Sering pakai tapi kenapa pas masukin pin sering muter terus... Yg lain lancar kok,5,Positif
Aplikasi nya selalu eror Banyak paket cod pending gara gara aplikasi sudah ke buka,1,Negatif
Aplikasi ny sering eror payah,1,Negatif
"Saya baru coba COD pos untuk toko online saya, alhamdulillah saat ini masih lancar, Uang yg masuk ke pos giro pun masih wajar karena sebelum 1 mnggu uang setoran COD udah masuk saldo... Mengingat banyaknya ulasan negatif semoga pihak pos beserta karyawannya bisa meningkatkan kinerjanya agar lebih baik lg dalan pelayanannya..",5,Positif
Apk ancur,1,Negatif
Kdang eror ini kn dipakai terus utk web token,2,Negatif
"Bukan apk nya yg eror tpi signal kalian yg lemah, memang pada waktu memasukkan PIN sinyal kadang lemah (NETWORK ERROR) jika menggunakan jaringan INDOSAT/sejenisnya, beda lagi dengan jaringan 'TELKOMSEL/pakai WIFI' sekali masuk langsung masuk tanpa buffering saya sudah mencoba memang terasa bedanya, SO CORRECTION BE YOUR SELF, jgn suka menghina kerja keras org!🙏",5,Positif
"Aplikasi apaan nih..?pas aktipin/isi data apl harus ke PUSAT kantor poss. Pas aktip juga, harus isi saldo mnimal 10.000 (oke saya bayar) Eeeeeh pas dirumah ko kode PIN nya g bisa kebuka, pdahal tadi udah bisa RELOG & LOGIN, dan saya inget betul PIN nya, tpi kenapa jadi salah terus. Ngajuin PEMULIHAN AKUN aja kaga bisa, gda notif ke hp atw ke email.. Masih untung saya kasih bintang 1. Maaf juga, jika ingin rilis APLIKASI harap dicek dlu seditail mungkin, supaya tidak terjadi keslah phaman gni.",1,Negatif
Sebenarnya bagus pos Indonesia memberikan program baru cod tetapi kapok karena lama pengirimannya dan kurirnya y pun tdk produktif dlm mencari alamt pDahl di invoce sudah lengkap dan jelas.terutama pos cabang kab tangerang.masa pengiriman Tangerang Selatan ke kab Tangerang gagal terus tolong di tingkatkan SDM y kembali,1,Negatif
Jasa pengiriman paling jelek! Cod sudah 6 hari ga cair cair. Pas tanya ke loket cm slesai di laporkan ke manajer. Udah 2 hari dr lapor itu masih tetep. Ga recommended!!,1,Negatif
Di awal aplikasinya bagus makin kesini kog buruk dari kemaren mau masuk gak bisa..network eror terus kalau terus²an begitu kapan bisa input data untuk COD,1,Negatif
"Baru sekali pake udh eror mulu , jd bingung pdhl permintaan COD lumayan tp aplikasinya eror terus ini aja udh gk bs masuk ke aplikasi ,kmren bintang 3 ,skrg satu saja sesuai kualitas",1,Negatif
"uang transaksi COD belum masuk"" ke rekening, komplain juga sudah dilakukan akan tetapi hasilnnya kurang fast respon. Kurang efektif. Dan sangat kurang dari konsep Customer Oriented",1,Negatif
"GAK LAYAK,PIN BENAR DISALAH SALAHIN",1,Negatif
Trimkasih dg adanya Q pos (bisa kirim COD) saya lbih mudah jualan online. Tp bbrpa hari tetahir sering eror. Dan terparah 2 hr ini saya tdk bisa masuk Q pos (slalu eror) pdhal orderan banyak yg hrus saya input .. ini saya coba instal ulang smoga bisa d gunakan lg.,2,Negatif
"Maaf ya admin kenapa ribet banget mau masuk, bisa gak dimudahkan untuk masuknya seperti apk lain. Berkali2 memasukkan data katanya salah... Mau gunain jadi males. Tolomgdiperbaiki ya",2,Negatif
network eror mulu. gimana nii... kiriman estimasi 3 hari sudah 5 hari belum nyampe. aku kirim ke bangka blitung estimasi 7 hari tapi sampe setengah bulan masih de teruskaaaaan saja. komplen ke CS tanggapanya semple banget. CS di tanya permasalahan nggak bisa ngejelasin.. suruh nunggu pak ini lah .. pak itu lah .. tenaga ahlinya katanya lagi sibuk. jauh jauh ke cs cuma buang buang waktu aja. yang aku herankan petugas JAGA CS itu kok di tanya permasalahan nggak bisa njawab. gimana niiiii.,1,Negatif
Sangat membantu,5,Positif
"Knp sekarang aplikasinya eror susah buka nya.dari kmari. Gx bisa"" apa harus di hapus dulu baru instal ulang.",1,Negatif
"Aplikasi kok sering eror, kelihatan kerjanya setengah2. Pengaduan ke customer service jg ga ada tanggapan sama sekali. Kinerjamu kok sungguh gak bagus. Perbaiki layanan aplikasi ini, sempurnakan lah.",1,Negatif
"Gimana ini?  Aku kan pake COD pos Barang udah sampe ke pembeli Trs aku cek resi nya keterangan nya belum nyampe Otomatis uang juga belum masuk di posgiro dong Kenapa? Apa pos Indonesia se serakah itu? Sampe uang 100.000 aja gak masuk ke PGM penjual? Wahh bener"" gak masuk akal sihh Gilaaa luu posss , SERAKAH!!",3,Netral
Ya pengiriman yg lelet memBuat saya jadi malas jualan dan sebel memperlambat usaha online sya ...kirim ke dalam kabupaten sendiri sampai 9hari setoran uang cod pun sangat lama... tolong ya usahakan seperti ekspedisi yg lain paling lambat 2 hari dan sangat recommended... terimakasih ini adalah saran yg banyak orang keluhkan,1,Negatif
aplikasix ada indikasi mencuri data pribadi...,1,Negatif
"Aplikasi payah, internal server error. Itu terus notifinya",1,Negatif
"Network error gak bisa dibuka, padahal signal bagus",1,Negatif
"Sesok isuk ados macak budal neng pos,, jalok keterangan karo sangu mejo gae ngopi,,soale mesti antri,, paketan wes tko ,,duwite rong di wehno sen Cod. Jan telek badek",1,Negatif
Sering trobel gimana ini pembeli banyak yang komplain lama nunggu aplkasi nya lancar,1,Negatif
Bagus,5,Positif
Setiap buka login masukin pin loading terus...gimana bisa bikin formulir pengiriman,2,Negatif
Dari kmarwn gak bisa proses Kalo sistem belum siap mbok ya jangn bikin kya gini Cod gak bisa dari kmaren pmbli protes semua,1,Negatif
"aplikasi sangat membantu,cuma kadang ketika mau order qob sering tidak nyambung ke server,pdhal barang hrus segera dikirim,semoga bisa diperbaiki,terimakasih",5,Positif
"Sekelas BUMN manajemennya amburadul, sudah berdiri ratusan tahun masih kalah sama pendatang baru JNE dan J&T. Aplikasinya juga sering erorr perbaikan terus. Mohon pihak pos perhatikan ini, kasihan para pelanggan yang bergantung dari penjualan online yang khususnya cuma bermitra sama pos.",1,Negatif
Gimana ini kok gak bisa masuk padahal pin benar. Jadi gak bisa jualan klo gini caranya,1,Negatif
Sistemnya sering eror,3,Netral
"Lagi dibutuhkan, orderan akeh, aplikasi gak kenek dibuka. CS e dihubungi gak niat. PARKIR MBAYAR.",1,Negatif
